        rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf
0.0000000000 0.0000000000 -8.9146232605 22.1373367310 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.9541683197 22.1128082275 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.9395980835 22.1247196198 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.9752826691 22.1000232697 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.9651660919 22.1093864441 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.9952068329 22.0868854523 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.9820299149 22.0978889465 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -9.0190105438 22.0738410950 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -9.0064830780 22.0817337036 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -9.0436410904 22.0572319031 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -9.0268745422 22.0707378387 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -9.0677385330 22.0452213287 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -28.6437129974 33.2245407104 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -28.5587120056 33.1924476624 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -28.4718284607 33.1641921997 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -28.3713169098 33.1509132385 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -28.2686691284 33.1429939270 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -28.1630725861 33.1408538818 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -28.0661201477 33.1350212097 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -27.9601421356 33.1406555176 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -27.8735485077 33.1331825256 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -27.7764358521 33.1375236511 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -27.7030200958 33.1241874695 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -27.6142940521 33.1285018921 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -27.5499668121 33.1152267456 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -27.4653339386 33.1194610596 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -27.4052143097 33.1067657471 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -27.3296775818 33.1067085266 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -27.2729396820 33.0931282043 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -27.2016487122 33.0925674438 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -27.1475658417 33.0785827637 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -27.0824489594 33.0769119263 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -27.0329952240 33.0627098083 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.9681015015 33.0620956421 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.9192428589 33.0499038696 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.8568420410 33.0483818054 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.8108024597 33.0373802185 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.7486438751 33.0364151001 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.7057094574 33.0256042480 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.6493148804 33.0239753723 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.6099491119 33.0115928650 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.5570545197 33.0102539062 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.5217227936 32.9961662292 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.4716186523 32.9949951172 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.4392280579 32.9802246094 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.3912334442 32.9782943726 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.3611793518 32.9626350403 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.3144798279 32.9608879089 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.2862472534 32.9443168640 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.2413597107 32.9412460327 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.2161235809 32.9237098694 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.1737499237 32.9193801880 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.1495647430 32.9010314941 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.1067028046 32.8974952698 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.0835037231 32.8792877197 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.0426082611 32.8745880127 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -26.0205287933 32.8564071655 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.9791564941 32.8510131836 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.9583377838 32.8309936523 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.9185295105 32.8253059387 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.8966732025 32.8059921265 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.8586540222 32.7997703552 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.8375949860 32.7794837952 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.7996921539 32.7737312317 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.7791748047 32.7549705505 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.7422161102 32.7492256165 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.7228507996 32.7301139832 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.6842041016 32.7262420654 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.6651859283 32.7076301575 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.6284542084 32.7028656006 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.6099109650 32.6835479736 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.5727005005 32.6811943054 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.5564765930 32.6632881165 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.5199890137 32.6620483398 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.5023899078 32.6453018188 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.4676742554 32.6418800354 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.4523277283 32.6240158081 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.4174137115 32.6217422485 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.4024581909 32.6045188904 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.3672180176 32.6032829285 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.3533802032 32.5849418640 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.3194637299 32.5846099854 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.3049011230 32.5686416626 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.2748451233 32.5671272278 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.2634220123 32.5511665344 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.2324104309 32.5514869690 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.2206058502 32.5369491577 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.1909790039 32.5359306335 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.1804962158 32.5196723938 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.1501464844 32.5194282532 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.1388187408 32.5042037964 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.1097240448 32.5041885376 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.0986804962 32.4896774292 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.0716724396 32.4899406433 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.0615501404 32.4760513306 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.0338802338 32.4767761230 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -25.0252590179 32.4640960693 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -24.9979114532 32.4649772644 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -24.9881477356 32.4520149231 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -24.9637889862 32.4530181885 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -24.9567031860 32.4395141602 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -24.9329147339 32.4421768188 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -24.9246673584 32.4305381775 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -24.9016208649 32.4328651428 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -24.8961200714 32.4210052490 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -24.8718242645 32.4251136780 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -24.8675041199 32.4133415222 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -24.8453273773 32.4178581238 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -24.8399257660 32.4074325562 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -24.8188266754 32.4107742310 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -24.8162784576 32.3986206055 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -24.7933712006 32.4035987854 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 18.1754264832 57.3104705811 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 17.1597499847 56.1968917847 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 16.1720561981 55.1036338806 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 15.2145404816 54.0345306396 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 14.2826223373 52.9923439026 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 13.3768205643 51.9639549255 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 12.4906597137 50.9479026794 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 11.6302757263 49.9569435120 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 10.7947607040 48.9956207275 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 10.0064258575 48.0479965210 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 9.2567844391 47.1162681580 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 8.5256061554 46.2070770264 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 7.8338990211 45.3285980225 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 7.1481361389 44.4922370911 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 6.4867897034 43.6841735840 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 5.8361115456 42.9039649963 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 5.2431006432 42.1446990967 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 4.6233139038 41.4320411682 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 4.0870609283 40.7411727905 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 3.5088131428 40.0832138062 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 3.0468344688 39.4237518311 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 2.5069634914 38.8145637512 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 2.0933601856 38.1935234070 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 1.5863481760 37.6222877502 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 1.2125852108 37.0564575195 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.7720059752 36.5232467651 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.4700142443 36.0101776123 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0421145037 35.5145835876 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -0.2431799769 35.0373992920 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -0.6336329579 34.5724830627 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -0.8779758811 34.1345863342 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -1.2522512674 33.7087249756 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -1.4459984303 33.3009033203 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -1.7770599127 32.8831176758 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -1.9483422041 32.4813728333 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -2.2187702656 32.0887031555 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -2.3979401588 31.7101573944 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -2.6665196419 31.3365020752 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -2.8148870468 30.9802112579 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -3.0870869160 30.6274242401 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -3.2196886539 30.2985954285 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -3.4762940407 29.9702091217 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -3.5997099876 29.6696834564 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -3.8228776455 29.3570690155 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -3.9705820084 29.0695819855 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -4.1557555199 28.7490310669 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -4.3076443672 28.4720077515 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -4.4871535301 28.1523323059 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -4.6218810081 27.8968029022 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -4.7878441811 27.5974788666 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -4.8980636597 27.3479290009 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -5.0656833649 27.0616226196 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -5.1897735596 26.8234100342 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -5.3220229149 26.5379104614 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -5.4429879189 26.3041801453 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -5.5645318031 26.0251350403 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -5.6794710159 25.8004341125 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -5.7964353561 25.5365905762 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -5.9116177559 25.3257637024 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.0238051414 25.0859184265 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.1310038567 24.8916568756 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.2413158417 24.6607875824 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.3388767242 24.4821720123 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.4507231712 24.2688293457 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.5325713158 24.1107482910 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.6383156776 23.9017066956 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.7263202667 23.7585582733 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.8276457787 23.5687980652 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -6.9086794853 23.4378833771 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.0108633041 23.2691116333 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.0761842728 23.1535263062 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.1650490761 23.0048503876 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.2306284904 22.9068622589 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.3191676140 22.7788085938 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.3760995865 22.6903209686 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.4596076012 22.5736465454 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.5291419029 22.4883441925 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.5843973160 22.3889389038 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.6543545723 22.3235473633 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.6994876862 22.2387733459 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.7546658516 22.1858272552 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.7881331444 22.1169929504 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.8556089401 22.0681018829 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.8740305901 22.0092258453 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.9341440201 21.9735851288 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.9451394081 21.9233875275 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -7.9845905304 21.8923187256 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.0009450912 21.8479442596 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.0432958603 21.8280963898 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.0443058014 21.7779197693 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.0949735641 21.7644824982 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.0800657272 21.7216243744 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.1421289444 21.7081851959 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.1323404312 21.6629486084 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.1935939789 21.6473026276 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.1933050156 21.6065902710 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.2482233047 21.5897941589 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.2361221313 21.5551376343 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.3002567291 21.5411834717 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -8.2867012024 21.5072937012 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -23.6888790131 29.8481502533 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -23.4999828339 29.6336479187 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -23.3049068451 29.4303703308 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -23.1068687439 29.2400703430 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -22.9125480652 29.0544967651 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -22.7142009735 28.8854923248 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -22.5252895355 28.7258930206 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -22.3388404846 28.5779056549 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -22.1459960938 28.4509620667 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -21.9499855042 28.3348102570 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -21.7458992004 28.2372264862 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -21.5589084625 28.1377601624 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -21.3723888397 28.0516300201 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -21.1928939819 27.9700088501 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -21.0251216888 27.8861713409 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -20.8618564606 27.8084888458 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -20.7061023712 27.7361297607 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -20.5602645874 27.6589260101 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -20.4314079285 27.5824737549 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -20.2933177948 27.5173110962 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -20.1819400787 27.4489879608 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -20.0587596893 27.3917007446 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.9522190094 27.3275203705 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.8393077850 27.2723388672 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.7429237366 27.2110824585 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.6445121765 27.1565189362 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.5531368256 27.1020069122 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.4640388489 27.0529804230 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.3855571747 26.9973678589 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.2971782684 26.9564895630 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.2240734100 26.9045143127 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.1460113525 26.8644351959 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 -19.0813407898 26.8152198792 0.0000000000 0.0000000000 0.0000000000 0.0000000000
